499,"지켜보다",AV,"규칙",2,28943,observe,"* 나는 어머니가 요리하는 모습을 가만히 지켜봤다.
* 행동을 지켜보다."
500,"달리다01",AV,"규칙",2,44128,"be deficient","* 일손이 달리니 이쪽으로 몇 사람만 더 보내 주십시오.
* 기력이 달리다."
501,"더하다01",AV,"ㅕ불규칙",2,66265,"add; increase","* 지금 모인 회비를 다 더하면 이십만 원이다.
* 금액을 더하다."
502,"띄다01",AV,"규칙",2,14468,"be seen","* 오늘따라 길가에 쌓인 쓰레기가 눈에 띈다.
* 배려가 눈에 띄다."
503,"무너지다",AV,"규칙",2,15517,"be pulled down; be torn down; be crumbled","* 빈집은 너무 허름하고 오래돼서 곧 무너질 것만 같다.
* 무너진 건물."
504,"쓰다02",AV,"규칙",1,65173,"wear; put on","* 이 지역은 자외선이 강하므로 외출할 때 모자를 쓰고 나가는 것이 좋다.
* 가발을 쓰다."
505,"이러다",AV,"규칙",2,24838,"do this way","* 오늘도 새벽에 출근해서 아침도 못 먹고 계속 이러고 있다.
"
506,"일어서다",AV,"규칙",1,24563,"stand up; rise to one's feet; get to one's feet","* 모두 앉은 자리에서 일어서 신임 회장을 환영해 주시기 바랍니다.
* 간신히 일어서다."
507,"달려가다",AV,"규칙",2,62317,"run; dash","* 종이 치자마자 아이들은 운동장으로 달려가 공을 차며 놀기 시작했다.
* 달려가는 아이들."
508,"불편하다",DV,"ㅕ불규칙",3,71049,inconvenient,"* 굽이 높은 하이힐은 키가 커 보여서 좋기는 하지만 걷기에 매우 불편하다.
* 불편한 의자."
509,"뜻하다",AV,"ㅕ불규칙",3,15236,"mean; intend","* 영화감독이 카메라를 손에 들고 뜻하는 대로 이동하며 촬영을 하고 있다.
* 뜻하는 관계."
510,"비싸다",DV,"규칙",1,66318,"expensive; costly","* 회사 앞 레스토랑은 분위기도 좋고 음식도 맛있지만 가격이 좀 비싼 편이다.
* 비싼 값."
511,"놀랍다",DV,"ㅂ불규칙",2,88324,amazing,"* 별이 총총 빛나는 밤하늘은 놀라울 정도로 아름다웠다.
* 놀라운 끈기."
512,"틀리다01",AV,"규칙",1,71481,"be wrong; be incorrect","* 시험지를 채점해 보니 수학에서 세 문제가 틀렸다.
* 틀린 말."
513,"붓다02",AV,"ㅅ불규칙",2,62054,pour,"* 그는 쓰레기 더미에 석유를 붓더니 불을 붙였다.
* 부은 물."
514,"시원하다",DV,"ㅕ불규칙",1,71281,cool,"* 우리는 시원한 새벽 공기를 맞으며 함께 산을 올랐다.
* 시원한 날씨."
515,"의식하다",AV,"ㅕ불규칙",3,24086,"be conscious of; tend to","* 나는 지나치게 다른 사람을 의식하는 편이어서 항상 남의 눈치를 보게 된다.
* 남의 눈을 의식하다."
516,"궁금하다",DV,"ㅕ불규칙",1,35136,curious,"* 지수는 백화점이 명절에 문을 여는지 궁금했다.
* 궁금하게 여기다."
517,"둘러싸다",AV,"규칙",2,49379,wrap,"* 나는 도자기가 깨지지 않도록 도자기를 천으로 둘러쌌다.
* 김장독을 비닐로 둘러싸다."
518,"뛰다01",AV,"규칙",2,65532,"jump; hop; leap","* 나는 담 너머를 보기 위해 제자리에서 몇 번이나 뛰었다.
* 제자리에서 뛰다."
519,"살피다",AV,"규칙",2,16746,"examine; check","* 경비원은 건물 내부를 천천히 살피고 있었다.
* 사방을 살피다."
520,"않다01",AV,"규칙",2,17186,"do not","* 그는 아무 말도 않고 가만히 앉아 있었다.
* 말을 않다."
521,"약하다",DV,"ㅕ불규칙",1,71619,weak,"* 발표자의 말소리가 약해서 무슨 말을 하는지 잘 안 들린다.
* 약한 국가."
522,"잘못하다",AV,"ㅕ불규칙",1,69936,"commit an error; blunder; misdo","* 내가 잘못한 것도 없이 혼이 날 때에는 정말 억울하다.
* 잘못한 까닭."
523,"거부하다",AV,"ㅕ불규칙",3,15835,"refuse; reject; deny","* 정부는 불평등한 조건의 무역 협정을 거부했다.
* 답변을 거부하다."
524,"그만두다",AV,"규칙",1,62318,stop,"* 아버지는 입맛이 떨어지셨는지 갑자기 식사를 그만두셨다.
* 가게를 그만두다."
525,"반갑다",DV,"ㅂ불규칙",1,70861,"glad; joyful","* 결혼한 지 삼 년이 지나도록 아이를 가지지 못했던 지수는 얼마 전 임신했다는 반가운 소식을 나에게 전했다.
* 반가운 기색."
526,"다녀오다",AV,"규칙",1,64529,"go and come back","* 어머니는 은행에 다녀오겠다며 집을 비우셨다.
* 시내를 다녀오다."
527,"달다03",AV,"규칙",3,28379,"weigh; measure","* 나는 과일의 무게를 달려고 저울에 과일을 올려놓았다.
* 몸무게를 달다."
528,"아끼다",AV,"규칙",2,24445,"save; cut back on","* 나는 교통비를 아끼려고 가까운 거리는 자전거를 타고 다녔다.
* 아껴 쓰다."
529,"판단하다",AV,"ㅕ불규칙",3,80716,"judge; decide","* 우리는 날씨 때문에 더 이상 등산이 불가능하다고 판단하고 산을 내려왔다.
* 판단한 전황."
530,"행복하다",DV,"ㅕ불규칙",3,72481,"happy; content; joyful","* 승규는 가난한 형편에도 불구하고 행복하게 살았다.
* 행복한 나날."
531,"굽다01",AV,"ㅂ불규칙",1,60102,"bake; roast; grill","* 옥수수에 버터를 발라서 구워 먹으면 맛이 좋다.
* 갓 구운 빵."
532,"실천하다",AV,"ㅕ불규칙",3,14122,"practice; fulfill","* 성공하는 사람들은 실천하는 삶을 강조했다.
* 실천하는 삶."
533,"쏟아지다",AV,"규칙",2,71284,spill,"* 컵에 담겨 있던 물이 지수에게 쏟아져 지수의 옷이 다 젖고 말았다.
* 물이 쏟아지다."
534,"익히다02",AV,"규칙",2,24981,"practice; learn","* 대학 때부터 취미로 익힌 그의 기타 솜씨는 수준급이었다.
* 감각을 익히다."
535,"풍부하다",DV,"ㅕ불규칙",2,84404,"rich; abundant","* 여행 경험이 풍부한 민준이는 친구들에게 여행 정보에 대해 잘 소개한다.
* 풍부한 상상력."
536,"기억하다",AV,"ㅕ불규칙",3,62319,"remember; recall","* 십 년 만에 만난 그는 나의 어린 시절의 모습을 또렷이 기억하고 있었다.
* 내용을 기억하다."
537,"미치다01",AV,"규칙",2,62742,"go mad; lose one's mind","* 사람들은 이모가 딸을 교통사고로 잃은 뒤로 미쳤다고 했다.
* 미친 사람."
538,"밟다",AV,"규칙",2,64728,"step on","* 아이는 개미를 밟아 죽였다.
* 담배를 밟아 끄다."
539,"상당하다02",DV,"ㅕ불규칙",2,29025,"commensurate with","* 이번 여행에는 애당초 예상했던 것에 상당한 금액이 들었다.
* 노력에 상당한 결과."
540,"섞다",AV,"규칙",1,71123,mix,"* 맥주에 소주를 조금 섞어 마셨더니 맥주만 마실 때보다 금방 취했다.
* 물을 섞다."
541,"없애다",AV,"규칙",2,62320,"eliminate; get rid of; eradicate","* 그는 인종 차별을 없애기 위해 한평생 노력한 인권 운동가이다.
* 고장을 없애다."
542,"이루어지다",AV,"규칙",3,71690,"be done; be formed","* 선생님은 학생들의 답안지를 확인했고 곧 평가가 이루어졌다.
* 논의가 이루어지다."
543,"적절하다",DV,"ㅕ불규칙",2,25053,"right; appropriate","* 국을 끓일 때에는 소금의 양을 적절하게 조절해야 짜지 않고 맛이 좋다.
* 적절한 시기."
544,"굵다",DV,"규칙",1,89458,thick,"* 운동으로 다져진 민준이의 굵은 팔뚝은 남자다워 보였다.
* 굵은 철사."
545,"낡다",DV,"규칙",2,36846,"old; worn","* 형은 오래된 낡은 의자를 버리고 새 의자를 샀다.
* 낡고 허름하다."
546,"방문하다",AV,"ㅕ불규칙",3,61516,visit,"* 회장은 공장의 상황을 직접 살펴보기 위해 공장을 방문했다.
* 손님이 방문하다."
547,"붉다",DV,"규칙",1,71058,red,"* 가을이 되자 빨간 단풍나무는 온 산을 붉게 물들였다.
* 붉은 노을."
548,"위대하다",DV,"ㅕ불규칙",2,26728,great,"* 항상 가족을 위해 열심히 일하시는 우리 아버지가 나에게 가장 위대한 사람이다.
* 위대한 승리."
549,"지배하다",AV,"ㅕ불규칙",3,27807,rule,"* 정글에서는 강한 동물이 약한 동물을 지배한다.
* 지배한 민족."
550,"거대하다",DV,"ㅕ불규칙",3,15810,"huge; enormous; gigantic","* 그의 몸집이 그렇게 거대한지 몰랐는데 오늘 보니 무서울 정도였다.
* 거대한 공사."
551,"닫다",AV,"규칙",1,57289,shut,"* 엄마는 빗소리를 듣고 서둘러 열어 놓은 창문을 닫았다.
* 뚜껑을 닫다."
552,"드물다",DV,"규칙",2,15040,"infrequent; uncommon","* 인적이 드문 거리는 적막한 느낌을 주었다.
* 드문 일."
553,"들르다",AV,"규칙",1,67876,"drop by","* 우리는 여름휴가를 가면서 남편의 시골집에 들렀다.
* 상점을 들르다."
554,"매달리다",AV,"규칙",2,15970,"hang; dangle","* 날씨가 많이 추웠는지 아이의 코에 맑은 콧물이 매달려 있었다.
* 매달린 등불."
555,"참석하다",AV,"ㅕ불규칙",3,62321,attend,"* 김 교수는 중요한 발표가 있어 아픈 몸을 이끌고 이번 학술 행사에 참석했다. 
* 대회에 참석하다."
556,"걸어가다",AV,"규칙",1,32042,"walk; tread; stride","* 다리가 아파서 더 이상은 못 걸어가겠어요.
* 그쪽으로 걸어가다."
557,"변화하다",AV,"ㅕ불규칙",3,65536,change,"* 할머니는 손자가 어른으로 변화해 가는 모습을 지켜보면서 흐뭇해하셨다.
* 변화한 모습."
558,"빠져나가다",AV,"규칙",2,15644,"get out; escape","* 범인은 수사망을 빠져나가 도망쳤다.
* 돈이 빠져나가다."
559,"안녕하다",DV,"ㅕ불규칙",3,72523,"peaceful; calm","* 왕이 나라가 안녕하기를 비는 제의를 하늘에 올렸다.
* 국가가 안녕하다."
560,"출발하다",AV,"ㅕ불규칙",3,72141,"depart; leave","* 나는 늦잠을 자는 바람에 평소보다 집에서 늦게 출발했다.
* 출발한 기차."
561,"결정되다",AV,"규칙",3,61093,"be decided","* 학급 회의 시간에 한 투표를 통해 승규가 반장으로 결정되었다.
* 결정된 사항."
562,"소중하다",DV,"ㅕ불규칙",1,49253,valuable,"* 그녀에게 아들은 목숨과도 바꿀 수 없는 소중한 자식이다.
* 소중한 가족."
563,"빛나다",AV,"규칙",2,15642,shine,"* 저 멀리서 등대 불빛이 외로이 빛나고 있다.
* 달이 빛나다."
564,"숨다",AV,"규칙",2,63498,hide,"* 토끼는 여우를 피해 산 속으로 숨었다.
* 숨을 곳."
565,"실리다01",AV,"규칙",2,14085,"be loaded; be laded","* 사과가 트럭에 가득 실려 있었다.
* 실린 화물."
566,"예상되다",AV,"규칙",3,14146,"be forecasted; be expected","* 먹구름이 잔뜩 낀 걸 보니 곧 비가 올 것으로 예상된다.
* 예상되는 변화."
567,"물다02",AV,"규칙",2,91197,repay,"* 민준이는 가게에서 제품을 고르고 나서 물건값을 물었다.
* 값을 물다."
568,"반대하다",AV,"ㅕ불규칙",3,64745,"oppose; object","* 소매상들은 동네에 대형 마트가 들어오는 것을 반대했다.
* 반대하는 사람."
569,"발휘하다",AV,"ㅕ불규칙",3,15876,"display; exhibit","* 박 선수는 한 경기에 세 골을 터뜨리며 자신의 진가를 유감없이 발휘했다.
* 기량을 발휘하다."
570,"먹이다",AV,"규칙",2,61953,"make someone eat; feed","* 그는 부하 직원에게 억지로 술을 먹였다.
* 강아지에게 사료를 먹이다."
571,"무시하다",AV,"ㅕ불규칙",3,46157,"disregard; neglect","* 교통 신호를 무시하면 안 됩니다.
* 경고를 무시하다."
572,"보도하다",AV,"ㅕ불규칙",3,14494,report,"* 기자는 박 의원의 발언이 신빙성이 없다고 보도했다.
* 보도한 내용."
573,"생각나다",AV,"규칙",1,62323,occur,"* 신제품에 대한 소비자들의 불만을 해결할 방법들은 생각났습니까?
* 방도가 생각나다."
574,"차갑다",DV,"ㅂ불규칙",1,71730,cold,"* 따뜻한 방바닥에 앉으니 추운 날씨에 차갑게 굳었던 몸이 조금씩 풀렸다.
* 차갑게 굳다."
575,"철저하다",DV,"ㅕ불규칙",3,25312,"perfect; immaculate","* 선생님은 원칙에 철저한 분이어서 학생들의 잘못을 조금도 봐주는 법이 없었다.
* 철저한 계획."
576,"관찰하다",AV,"ㅕ불규칙",3,61535,observe,"* 선생님은 현미경으로 관찰한 세균의 모습을 보여 주셨다.
* 과정을 관찰하다."
577,"끼다03",AV,"규칙",1,61097,"stick in; fasten","* 나는 와인을 따른 뒤 코르크 마개를 다시 병에 꼈다.
* 구멍에 단추를 끼다."
578,"두르다",AV,"르불규칙",2,14928,"put something around; wear","* 엄마는 요리를 하실 때에는 항상 앞치마를 허리에 두르신다.
* 목도리를 두르다."
579,"성공하다",AV,"ㅕ불규칙",3,71126,succeed,"* 아버지는 끊임없이 노력했기 때문에 어려운 환경에서도 성공할 수 있었던 것이다.
* 실험이 성공하다."
580,"운영하다",AV,"ㅕ불규칙",3,26698,"manage; operate; run","* 고모는 유치원을 운영하신 지 십 년이 넘었다.
* 가게를 운영하다."
581,"평가하다",AV,"ㅕ불규칙",3,88053,estimate,"* 감정사들은 그의 그림을 최고가로 평가했다.
* 가치를 평가하다."
582,"감추다",AV,"규칙",2,15990,"hide; cover; conceal","* 그 배우는 시상식에서 소감을 말하면서 눈물을 감추지 못했다.
* 눈물을 감추다."
583,"머무르다",AV,"르불규칙",2,62324,"stay temporarily; stop over; anchor","* 승규는 종합 검진을 받느라 이틀 내내 병원에 머물렀다.
* 눈길이 머무르다."
584,"비우다",AV,"규칙",2,15631,empty,"* 나는 간장 게장만 있으면 밥 두 그릇은 뚝딱 비운다.
* 도시락을 비우다."
585,"설치하다",AV,"ㅕ불규칙",3,45010,install,"* 직원들의 건의로 회사 복도마다 자동판매기를 설치했다.
* 가로등을 설치하다."
586,"싸다01",AV,"규칙",1,65049,wrap,"* 아내는 아이를 포대기로 싸서 엎고 다녔다.
* 선물을 싸다."
587,"형성하다",AV,"ㅕ불규칙",3,85845,"form; build; develop","* 나는 아늑한 분위기를 형성하기 위해 은은한 조명을 설치했다.
* 형성한 문명."
588,"화려하다",DV,"ㅕ불규칙",1,73229,"colorful; flashy; splendid","* 나는 파티를 위해서 방 안을 화려한 장식으로 꾸며 놓았다.
* 화려한 보석."
589,"덧붙이다",AV,"규칙",2,14376,add,"* 김 선생님은 지나친 사교육의 문제점을 지적하면서 영어나 수학을 공부하는 시간도 줄여야 한다고 덧붙였다.
* 덧붙여 말하다."
590,"타다01",AV,"규칙",1,91122,burn,"* 불이 붙은 성냥은 금세 검게 탔다.
* 탄 종이."
591,"틀다",AV,"규칙",1,89816,twist,"* 지수는 고개를 틀어 나를 쳐다보았다. 
* 몸을 틀다."
592,"감다01",AV,"규칙",1,45747,"close; shut eyes","* 지수는 너무 피곤하고 졸려서 눈을 감았다.
* 반쯤 감다."
593,"비치다",AV,"규칙",2,15640,shine,"* 창밖에는 달빛이 은은하게 비치고 있었다.
* 달빛이 비치다."
594,"실시되다",AV,"규칙",3,14100,"be executed; be enforced; be implemented","* 다음 주에 대통령을 뽑는 선거가 실시된다.
* 선거가 실시되다."
595,"앓다",AV,"규칙",2,62325,"be sick; suffer","* 한밤중에 그는 몸에 열이 나서 잠도 못 이루고 계속 끙끙 앓고 있었다.
* 감기를 앓다."
596,"위험하다",DV,"ㅕ불규칙",3,69909,"dangerous; risky	","* 어머니는 수술 후 생명이 위험한 상태였으나 다행히 곧 회복하셨다.
* 위험한 고비."
597,"졸업하다",AV,"ㅕ불규칙",3,91755,graduate,"* 형은 고등학교를 졸업한 직후 바로 취직을 했다.
* 고등학교를 졸업하다."
598,"포함되다",AV,"규칙",3,71350,"be included; be covered","* 하나의 시어에 여러 가지 의미가 포함된 경우가 많다.
* 포함된 물질."
599,"강화하다02",AV,"ㅕ불규칙",3,22748,"make peace","* 십 년간 전쟁을 해 온 두 나라는 피해가 커지자 강화하기로 합의하였다.
* 두 나라가 강화하다."
600,"둥글다01",DV,"규칙",2,50280,"be round","* 보름이 되면 달은 어김없이 둥근다.
* 둥그는 달."
